,2019.0,2020.0,2021.0,2022.0,2023.0
haldor,-6.326484464678705e-07,1.955612138544993e-06,1.2783599033541742e-05,5.6722173942048844e-06,-4.511867240649403e-07
passing,-6.329707791724951e-07,1.2231055942874723e-06,8.123427901906093e-06,3.3838887305753144e-06,-1.301148332173578e-06
sachin,-6.330735221728613e-07,2.8306366102790013e-06,1.6169899174133565e-05,7.1931532585035955e-06,-3.329133747264605e-07
lantos,-6.35391777906488e-07,3.259347217891215e-06,1.63020318782576e-05,4.5592958028972005e-06,-2.6961160393784833e-06
zindagi,-6.361887050614494e-07,1.842116379211676e-06,1.1553042863923012e-05,5.377360695136559e-06,-1.1257093786830692e-06
1947,-6.394544045396671e-07,3.1183636959333776e-06,2.1604746035426644e-05,6.012092817465242e-06,-3.5079426961069898e-06
7in,-6.399101701448039e-07,4.033103421425616e-06,1.8419134451422585e-05,4.4004724093261244e-06,-4.725287346803344e-06
hagen,-6.446916270772374e-07,1.6197624418395398e-06,1.146320524233353e-05,5.152822128785949e-06,-1.8992181771855734e-06
jkt,-6.451569543098965e-07,1.951739542184499e-06,1.1974490080173191e-05,5.143237545511642e-06,-2.1612606506236572e-07
challengers,-6.457932511121099e-07,1.4235405384834708e-06,8.864554665137933e-06,2.508935023597393e-06,9.58698091821073e-09
jannis,-6.465344672503284e-07,5.882730082449255e-06,3.3516952630435835e-05,1.316420449330188e-05,-5.274930621846133e-06
ladd,-6.479404833806317e-07,2.0936143691469836e-06,1.60527387819413e-05,4.130420116698985e-06,-4.683597881110181e-06
troy,-6.494268178733969e-07,-6.597518307260192e-07,8.381461074388447e-06,2.7237037503989704e-05,4.9509518302657545e-06
jwala,-6.497041567270139e-07,1.9956010003171713e-06,1.1677290211524581e-05,2.669460556501741e-06,-2.823793764951056e-06
bai,-6.514399514050197e-07,1.6626245256100885e-06,1.3707418976769062e-05,3.984190050110915e-06,-4.4967120447883816e-06
stoles,-6.539612699424582e-07,7.169777218652343e-06,4.0588321754685136e-05,1.8563847448629312e-05,-8.005746327305341e-06
whats,-6.545392126436304e-07,4.347827857140318e-06,2.036102551016022e-05,4.615447399463886e-06,-8.030955975085355e-06
shawl,-6.547570835805333e-07,2.069782251362155e-06,1.2040747850174943e-05,5.15370317895481e-06,2.954969843245385e-07
dangerous,-6.565223828981064e-07,1.3157769597220307e-06,1.0195638198922513e-05,2.3044212655144678e-06,-1.1002597572483447e-06
brass,-6.585387741202245e-07,2.4589570991443704e-06,1.464824615556196e-05,6.073515379581705e-06,-1.8548728741755045e-06
twill,-6.590786434407393e-07,4.053777372200868e-06,2.8206003251182303e-05,2.575974721898113e-05,2.5020217806919964e-06
laidley,-6.59607710073147e-07,1.7788180466193059e-06,1.1587700160077019e-05,2.292020111387989e-06,-3.4089045921319616e-06
authe,-6.602400134599224e-07,1.9631172287048057e-06,1.316556041241988e-05,3.5744659874361443e-06,-2.9116874508734705e-06
jeggning,-6.616238209288464e-07,1.8271542752024245e-06,1.3380998032540926e-05,6.863117554863408e-06,-1.6272004051400867e-06
seven,-6.618694645895761e-07,2.636021288816796e-06,1.249856665842816e-05,4.671262297366468e-06,-2.8621680999388165e-06
dude,-6.648639257674202e-07,7.572259671062706e-06,3.40341445560728e-05,1.073550896437802e-05,-3.5639170440783767e-06
sko,-6.650496445829458e-07,7.3853413027913e-06,2.984122953035893e-05,8.2273408108442e-06,-4.681348184621749e-06
jokey,-6.654655521642221e-07,2.48252414094123e-06,1.00991735233712e-05,1.8779845819855526e-06,-3.1936533872691816e-06
distresse,-6.657375385129504e-07,6.536780498989631e-07,9.034473978600836e-06,3.546551441295965e-06,-1.8898287405848654e-06
1928,-6.694795173520282e-07,1.2420394452399297e-06,9.724575484725887e-06,3.890936479742965e-06,-1.4475950668842116e-06
authantic,-6.72979819259508e-07,2.436407696444927e-06,1.2887922216380271e-05,5.452847971490734e-06,-3.1792416351165775e-06
70,-6.730201524723208e-07,9.111001665511514e-07,9.734389494699824e-06,3.18633261642148e-06,-3.036184095945961e-06
glinda,-6.735119411143036e-07,2.212916526603494e-06,1.2504530336295201e-05,3.982810740534556e-06,-1.1675113608210593e-06
wassup,-6.7555253720367e-07,4.132808877455246e-06,2.9083751720371696e-05,9.908881685272027e-06,-5.085532863489634e-06
rae,-6.756869205309195e-07,1.5192659319960995e-06,9.3261536690833e-06,1.7363996630969687e-06,-2.8955094042811305e-06
halden,-6.761951462075556e-07,1.4040672389217167e-06,1.0526787033823594e-05,3.319080182791222e-06,-4.065784796572313e-06
banks,-6.774021609864021e-07,3.831252203844953e-06,1.8300331620662318e-05,5.399895380803821e-06,-4.235233102539119e-06
mix,-6.777339817138e-07,3.970103470074667e-06,2.825417075789396e-05,9.233680293263602e-06,-5.1586998181033594e-06
payton,-6.790246706430117e-07,2.4173814070021654e-06,1.6171986118325494e-05,7.744807728537974e-06,1.6187530841512476e-06
balin,-6.803759270735559e-07,3.3824930180043996e-06,1.7662430876231726e-05,5.2964391004212885e-06,-2.8099912627085575e-06
die,-6.816446838787831e-07,1.5295143954503297e-06,1.0408084654068697e-05,1.9131101820166178e-06,-2.241674795468484e-06
anu,-6.855830727472006e-07,4.06457871217499e-06,1.5357740919461074e-05,4.259397333915302e-06,-3.2097596021313697e-06
bas,-6.860671152913331e-07,1.8312375114200866e-06,1.141492057324128e-05,4.319430050726937e-06,-1.598810388343718e-06
adored,-6.877826329613815e-07,1.8390440682695776e-06,1.2127844049258965e-05,4.762277923403173e-06,-2.5763688653852065e-06
0542,-6.901104436255092e-07,1.7912339181486089e-06,9.418956341895729e-06,2.8000856573418105e-06,-2.1652809393096526e-06
preet,-6.914692208681494e-07,2.7316087742125054e-06,1.600509930209378e-05,5.0451849034987825e-06,-6.83802024112734e-06
end,-6.928271872862012e-07,2.2285342543961974e-06,1.7919953119601516e-05,5.402509434866713e-06,-4.688374114846053e-06
spine,-6.948946174283076e-07,1.555620736780381e-06,1.3631894511364095e-05,4.710154855759574e-06,-9.90259556087773e-07
deployment,-6.972633953716207e-07,2.843762123550834e-06,1.3733283792717954e-05,2.144679516994638e-06,-2.465732919413821e-06
ship,-6.977895208584047e-07,4.019459747528206e-06,2.7774946669191024e-05,1.0218433254758234e-05,-1.8315410578014627e-06
national,-6.994909618833207e-07,2.0836227357090105e-06,1.3471466731934e-05,5.447904930511234e-06,2.074060754322774e-07
cit,-7.000719973298973e-07,1.9522597215896758e-06,1.335009028407744e-05,5.9686315665998936e-06,-1.869354859553953e-06
ballon,-7.005849388148365e-07,2.7600031596439415e-06,1.4207740697951554e-05,3.5597857124004882e-06,-3.975063508369139e-06
carolina,-7.028740768777184e-07,1.785908353058047e-06,1.1275712025191748e-05,4.307379585063273e-06,-2.314645784674317e-06
wing,-7.056105243947363e-07,5.97215296439993e-06,3.2904535989523614e-05,1.1516877635132872e-05,-1.4219370647487128e-06
refined,-7.082836180815462e-07,1.5150802581654466e-06,1.2671046495431037e-05,6.851616625255095e-06,-4.5333882475166734e-07
flowery,-7.094487592254486e-07,1.272936469502787e-06,1.111633596806225e-05,4.344308794720288e-06,-2.0421839767541948e-06
frills,-7.09962730907311e-07,3.5666115891303134e-06,1.6171085596878176e-05,4.4097370574465375e-06,-4.524861102666207e-06
grapic,-7.104347514665761e-07,2.118278807335659e-06,1.1609187232434055e-05,2.695143506753604e-06,-1.9145725801426394e-06
dolphin,-7.108607535349777e-07,2.2113026911104468e-06,1.1676101331312419e-05,2.5497720187009922e-06,-3.220920800635495e-06
torment,-7.117007497642168e-07,5.678778044514262e-06,4.605477192734017e-05,2.2612715428954854e-05,3.249072567771328e-06
navya,-7.129433174313524e-07,3.0278436809573307e-06,1.5193630100846333e-05,4.8193921273646476e-06,-1.33424571716214e-09
kaya,-7.133127779338112e-07,4.966660354296645e-06,2.8986590344349807e-05,9.803777495426689e-06,-5.674469683918374e-07
country,-7.148731869813308e-07,1.4547431631094381e-06,1.2864700969831522e-05,4.6219343256348474e-06,-4.4272489632278624e-06
touring,-7.154013886784698e-07,4.1400069199899075e-06,2.1047198596957432e-05,4.3415476463682485e-06,-8.674447507968008e-06
ca,-7.170306655670299e-07,1.3865814426009474e-06,8.384779617513602e-06,2.328319146580441e-06,-2.5726607157009548e-06
cardinal,-7.175905614259904e-07,3.015449391341777e-06,1.2742326092124971e-05,5.120833062742344e-06,-4.394769396591627e-07
3sfzhood,-7.182795891882884e-07,1.3915281715760463e-06,1.2241437032954402e-05,4.4134961763822175e-06,-2.522259659307152e-06
spher,-7.197193893135143e-07,2.188673890331002e-05,9.077022736906719e-05,1.4317442227877568e-05,-3.1834456401553154e-05
goofy,-7.201556624675454e-07,4.940089780420668e-06,2.541127633264819e-05,2.771242648202639e-06,-1.1474021602008655e-05
punch,-7.204595596677829e-07,1.486375097161149e-06,1.0010200832140349e-05,4.800409732448528e-06,1.4969093994892403e-07
hai,-7.212463639629616e-07,6.414132093536974e-06,4.594229346565166e-05,4.031159074651863e-05,-8.798268494943971e-06
celebrate,-7.216778141868738e-07,8.938319976046208e-06,4.1172422987006185e-05,6.6816044616179975e-06,-4.759912664631071e-06
squid,-7.238018658994074e-07,2.4131747374581197e-06,1.3927452370232059e-05,4.597064443161148e-06,-2.823916748431781e-06
plo,-7.246699396065023e-07,2.526943669223133e-06,1.3252905413129283e-05,4.529723584132831e-06,-1.3031954138529127e-06
grament,-7.25402340447583e-07,1.5185660967640648e-06,1.1284341838317593e-05,1.8199776847569115e-06,-1.0452472513127607e-06
nothing,-7.270104093593496e-07,3.4687321305348024e-06,2.2227646155376207e-05,1.1305992396667489e-05,-4.772779566256248e-07
75,-7.271247423080864e-07,-1.0975294775804719e-06,6.71055834708073e-06,2.320339294887781e-05,7.897243716183191e-06
whatever,-7.32410074750651e-07,4.765051888444634e-06,1.803109369508548e-05,4.586246484441183e-06,-3.356990048805528e-06
bam,-7.324180916973545e-07,3.26971968373934e-06,1.7712145422109697e-05,4.1107341903000775e-06,-4.1044258390760325e-06
devils,-7.339915917819498e-07,2.4207941918511347e-06,1.4100064892459221e-05,5.943071386359011e-06,-1.3385481162221747e-06
beautiful,-7.341626213903285e-07,1.0583021872613498e-06,9.404096002520007e-06,3.7295179787194654e-06,-2.56452684669916e-06
crazy,-7.345298365915308e-07,1.1296813333028756e-05,4.816089553795796e-05,3.705020537188308e-05,3.6468577560941492e-06
cheap,-7.355919446456247e-07,2.0657643535516484e-06,1.0913418454974299e-05,3.4649619848054525e-06,-1.5538971282676576e-06
worn,-7.369884120285714e-07,1.1924233210787305e-06,1.1971039583640522e-05,5.430773101812606e-06,-1.894059034462576e-06
0428,-7.390799103213216e-07,1.3083097677506906e-06,8.340095166099357e-06,2.367780043512873e-06,-1.4226438541078781e-06
ahimsa,-7.399520863070498e-07,3.136318183387071e-06,1.51438079633786e-05,2.3394041660901528e-06,-6.2453950558222605e-06
shady,-7.404204492164051e-07,-6.796648555364803e-06,6.668107917505969e-06,4.966339716138991e-05,4.8802475399443944e-05
details,-7.416136439100084e-07,7.104976131305475e-06,3.3273643651578045e-05,9.186782519017393e-06,-2.682416920787462e-06
ash,-7.457180317949986e-07,8.620241940397882e-07,8.467199078226034e-06,1.697272791374838e-06,-3.857078993450582e-06
holi,-7.469831259040031e-07,4.3736522615647225e-06,2.077287321511012e-05,7.107835015280148e-06,-8.48643342742108e-07
shoe,-7.48191566622186e-07,1.6903767255929247e-06,1.3785939269837858e-05,4.706873302310272e-06,-2.939115471519045e-06
layered,-7.488373456779214e-07,6.533144271708561e-06,5.328136271659996e-05,5.704594882733328e-05,-4.592828761624246e-07
ass,-7.492124772178752e-07,1.5859309869525977e-06,1.1247719725279899e-05,4.374438754273187e-06,-4.3040234537990383e-07
reign,-7.494259851492862e-07,3.787977615289637e-06,1.700987163509293e-05,5.191830182175431e-06,-3.591857393408791e-06
runner,-7.503922998318129e-07,3.3012935778517072e-06,1.8336254146588176e-05,3.7095539588821942e-06,-6.993894184553333e-06
lega,-7.504018030795957e-07,1.3211003383940625e-06,1.0323156955599287e-05,3.5179160849547257e-06,-2.6951658504452154e-06
gonna,-7.512263938484806e-07,3.4655707454284894e-06,1.9214142218664186e-05,5.501407286904329e-06,-1.0061908850274725e-06
edges,-7.515813214421572e-07,6.011383662838049e-06,3.0124572219876996e-05,4.160365971998361e-06,-1.3114804604868089e-05
lebron,-7.533560803307633e-07,1.317340139804499e-06,1.2697652934687458e-05,3.822185188668029e-06,-3.3801379892949658e-06
drink,-7.55276390499997e-07,2.370775976765572e-06,1.3557531549883681e-05,4.724486578585447e-06,-2.4396708521130233e-06
fury,-7.579441865541543e-07,2.327154898063996e-06,1.4742936993262026e-05,4.946207157787095e-06,-2.2673345240519428e-06
important,-7.580442556462471e-07,1.6032344500376906e-06,1.081583001661072e-05,3.4746800092461374e-06,-2.435254875345099e-06
huraa,-7.595169129839543e-07,2.5887195475315053e-06,1.4692549007874692e-05,3.356081668426692e-06,-3.408743687568955e-06
blessed,-7.601535520873706e-07,3.123808048826687e-06,1.3615840113920804e-05,4.14470941646593e-06,-3.3786966309050113e-06
begining,-7.612434618556882e-07,3.565650760464158e-06,1.9533970876143702e-05,8.691118786395036e-06,8.762850489141055e-07
reddish,-7.614283135553578e-07,2.538808673042895e-06,1.4335722124712314e-05,3.8127830169922647e-06,-2.4732871334719125e-06
too,-7.63054210888413e-07,3.7058384209714237e-06,2.0764461118871507e-05,4.276032874909561e-06,-5.111790997209986e-06
prints,-7.637224804955349e-07,8.378894419026439e-06,3.982750867998457e-05,1.5580085422312653e-05,-5.631688576182713e-06
landon,-7.64146299737406e-07,3.7264098045059925e-06,1.9244819529206278e-05,6.88644542059501e-06,-5.097401874868265e-06
no1,-7.644361746125161e-07,3.4681339131225483e-06,1.710539605921561e-05,2.840998061320007e-06,-3.5302081380177536e-06
division,-7.657540594904188e-07,2.8248266276280992e-06,1.3787190409864156e-05,3.111965627049013e-06,-3.573472889897907e-06
ameesha,-7.670388855866398e-07,3.3658606880297245e-06,1.762491702771616e-05,6.831479533391775e-06,-3.568180877937701e-06
oats,-7.673530808736962e-07,1.691452211109104e-06,1.1605007408352784e-05,2.882664726416161e-06,-2.1292979843335505e-06
theory,-7.68430321679617e-07,8.706423074575693e-07,1.0804649855112968e-05,4.159891979328356e-06,3.2795836064583876e-07
aaren,-7.688654589932531e-07,1.8608823114832252e-06,1.0913947916638385e-05,2.99760179261179e-06,-2.65586619581183e-06
kingdom,-7.696415096821304e-07,2.130426470171295e-06,1.2147589246903243e-05,4.321210210436514e-06,-1.6123585597312426e-06
sketch,-7.698902675241509e-07,4.740612009346322e-06,3.4165544286060526e-05,1.745269385385525e-05,2.908460052896692e-07
couple,-7.706331613830644e-07,2.654180912904637e-06,1.28884106157832e-05,5.564842945716616e-06,-1.7362472303370274e-06
roll,-7.708111598750651e-07,8.052028640152707e-06,5.729087170736846e-05,2.409125055064812e-05,-4.586521536471497e-06
tall,-7.724031594437215e-07,2.64748016199418e-06,1.3231248007544296e-05,3.9353725248369985e-06,-2.301846265755885e-06
rising,-7.724487052005755e-07,2.252119680296391e-06,1.317314607299122e-05,2.8135322571300787e-06,-2.82466039322435e-06
panda,-7.732580840658271e-07,1.5845068360835308e-06,1.2144084166604583e-05,4.4172723813138855e-06,-1.5094150211829456e-06
carrot,-7.747713900032594e-07,8.881281892608849e-07,1.0466909212407844e-05,5.233258303344389e-06,7.1048440265377e-08
temp,-7.750016161028909e-07,2.014142320371605e-06,1.3198740093263995e-05,3.3057962040888093e-06,-3.7672560712926117e-06
stormy,-7.753469292771017e-07,2.5249049297991986e-06,1.5017385621406804e-05,5.119488661700021e-06,-2.9241174352774896e-06
harappa,-7.774578695212604e-07,1.9764644081614852e-06,1.0521303613345023e-05,3.410811134330116e-06,-1.2389642071050062e-06
n98,-7.781041233796533e-07,4.848023413667775e-06,2.1726017069149017e-05,7.587509806166761e-06,-2.089099297314865e-06
calandra,-7.819379061910345e-07,1.6000585612514636e-06,1.0605471424729336e-05,4.8319567519348855e-06,6.402186370008341e-08
engine,-7.829003988939733e-07,2.0451212215985795e-06,1.127936268616003e-05,4.266695513998039e-06,-8.863291422996008e-07
laniya,-7.845076307141315e-07,3.6401904823691373e-06,1.4591751369620756e-05,3.8871070917513225e-06,-4.460967048547921e-06
bolt,-7.86348001272768e-07,6.1445770897026865e-06,2.7446677303812154e-05,8.499465522710527e-06,-4.4400438601495345e-06
chai,-7.878532288451255e-07,6.068971940850672e-06,3.5529409793593764e-05,1.4031813438986674e-05,4.852627668082925e-06
silvery,-7.882375261460899e-07,-5.472046829567468e-07,8.189004261043897e-06,2.5974802906119048e-05,5.450817221841549e-06
uaine,-7.882904430590149e-07,2.4966822542865986e-06,1.2080561639161481e-05,9.734629815398157e-07,-6.879186609133928e-06
bayern,-7.903101923530804e-07,1.5628414151650313e-06,1.3522107821303296e-05,4.0341091924112035e-06,-1.0812119946192383e-06
gree,-7.90607206288279e-07,1.5360009502732054e-06,9.681188817509965e-06,2.4713431542183706e-06,-2.9908449813870604e-06
salmon,-7.908063806269279e-07,4.1885853448190235e-06,3.1155213664436e-05,3.211394344706198e-05,-8.396720139791685e-07
jennifer,-7.95541692264707e-07,-1.2142340269489405e-06,2.2787234701296525e-05,5.8632818412897115e-05,1.3304259565927181e-05
bagheera,-7.998373771770067e-07,-8.690535889845806e-07,7.22655055552495e-06,2.1031427589885153e-05,4.377353257694035e-06
buddha,-8.016048673512821e-07,4.562793500177078e-06,3.64602040575814e-05,1.2455688753384518e-05,-7.276123886592038e-06
tutankhuman,-8.018355223531251e-07,1.7433253452367362e-06,1.6561727542663657e-05,5.956694829757996e-06,-3.5536466668615183e-06
metal,-8.019437006970208e-07,1.3200114393272052e-06,1.092063435690829e-05,3.489011588250132e-06,-6.302311441399654e-07
adi,-8.046613156570614e-07,2.6740633083976166e-06,1.9596853207478315e-05,9.487170463386476e-06,-7.921850860587568e-08
rumble,-8.129014362294432e-07,-8.881468902062955e-07,4.077673831003222e-06,1.377578465837633e-05,2.953765000186667e-06
gurtd,-8.131362275893056e-07,2.515219486633797e-06,1.253084939622144e-05,4.153880706135602e-06,-1.8410823425211111e-06
eleme,-8.13478869344848e-07,2.970929278392647e-06,1.3297985272324826e-05,1.530578698503194e-06,-4.766956657029764e-06
mudra,-8.147300872978047e-07,2.0901270965793237e-06,1.4373619423026891e-05,3.0508491363539874e-06,-2.7873876054556364e-06
roller,-8.151137132906091e-07,2.0551015327284493e-06,1.4698315461577085e-05,1.951961900277098e-06,-4.062968880486313e-06
scrum,-8.157742578242226e-07,2.5204919276771743e-06,1.358962183313513e-05,3.818966435814491e-06,-2.109780718420544e-06
order,-8.167093522467325e-07,9.365968314070097e-07,9.13040594171495e-06,2.616020031734764e-06,-2.9579257607537098e-06
disect,-8.184736640291971e-07,8.842944306686886e-06,2.863774528198633e-05,4.709415005693733e-06,-9.019652639606554e-06
kaftan,-8.18708630410471e-07,9.616803192370167e-07,5.031358571991453e-05,0.00010040038048371688,2.5371999217475564e-05
people,-8.201090069767943e-07,2.2547309063200974e-06,1.1352392929024129e-05,4.198623673624107e-06,-1.779114935881016e-06
drunk,-8.228531385152546e-07,4.7136434040826666e-06,2.5856586750245895e-05,7.920199744256107e-06,-5.561135148845681e-06
mns,-8.235851311419302e-07,1.1537774500470173e-06,1.0553437104488073e-05,3.6859122071117063e-06,-1.8582440883696182e-06
test,-8.239258690811276e-07,2.679193060146404e-06,2.4745988360806983e-05,1.170165741326991e-05,4.987248279173566e-06
grinball,-8.25955877906284e-07,2.405755370482697e-06,1.6023100255621014e-05,4.516338243422152e-06,-2.165435945139795e-06
anrtara,-8.260175514326258e-07,1.66323057727114e-06,1.4652008562103652e-05,3.941906931427308e-06,-1.1730045227929204e-06
lower,-8.291316499507886e-07,4.201803410325054e-06,1.7385318094272792e-05,1.122310013374463e-06,-9.296904067308479e-06
1logo,-8.29757716595171e-07,1.2482535276253389e-06,9.921902454894526e-06,3.543373557112636e-06,-2.708484350692395e-06
stitched,-8.327509173837639e-07,1.8052421883404556e-06,1.0054198772179108e-05,1.2437779169401102e-06,-3.4583709579844918e-06
blanc,-8.354255927553729e-07,4.664757984548886e-06,2.807159726118285e-05,1.0263230962170235e-05,-3.4582162464442824e-06
ye,-8.358434557257432e-07,1.689454982477658e-06,1.1083449297558179e-05,9.024570770346525e-07,-4.244799430385918e-06
madagascar,-8.377796298099427e-07,6.1664813083309355e-06,0.00010042461965982532,0.0002535838311627365,4.297335370863712e-05
mouse,-8.39382011329617e-07,6.538933751135598e-06,3.244501838735662e-05,7.933530368341196e-06,-5.8211334297173125e-06
jace,-8.418321569233498e-07,6.233506967155499e-06,3.503027729426767e-05,1.3997839163659329e-05,-4.302349784829614e-06
grand,-8.430087599431031e-07,3.846798597109871e-06,2.934845196169427e-05,2.9973497752937635e-05,-2.392825060863199e-06
vanya,-8.457598143747361e-07,1.8068693817364325e-06,1.0894946672901587e-05,2.3955065774969384e-06,-3.252427010366158e-06
frnt,-8.469911040245514e-07,7.223932549305959e-06,3.1913479347523484e-05,8.857305543267274e-06,-6.932792030603076e-06
tights,-8.521183015141385e-07,1.7276047328271675e-05,0.00014044858923856275,0.0002090572831907312,1.9374376211234973e-05
kurt,-8.53492866827568e-07,-6.640683288810181e-07,8.796807200716081e-06,2.4733729378670497e-05,4.257246289932925e-06
usain,-8.542433489629412e-07,2.4163736344549216e-06,1.218161420577274e-05,3.956717187745297e-06,-1.0979121233659635e-06
out,-8.567357489475332e-07,8.821701510280723e-06,6.29927712493666e-05,1.9871046359768522e-05,-4.806499636067379e-06
nut,-8.575082188094978e-07,3.843316548335867e-06,2.2576584652885e-05,5.503024845402614e-06,-7.542415301664059e-06
sofia,-8.578677700054998e-07,1.0720894607250136e-06,9.464710839698037e-06,3.6469508389763255e-06,-1.9184576890078788e-06
4sq,-8.599121952017588e-07,1.4684361466450036e-06,1.1449355962429168e-05,4.256616426399324e-06,-2.476505598176965e-06
n0,-8.610626932112117e-07,3.446810650050756e-06,2.140488372462274e-05,6.293154882302828e-06,-4.8335735882812294e-06
ht,-8.623416072781506e-07,5.005181460628552e-06,2.2466569714858177e-05,8.626399834566198e-06,-3.870670802103077e-06
adino,-8.626451065600566e-07,-1.8169360613067616e-06,1.0365751817225618e-05,2.890921448155845e-05,3.5937192334598303e-06
blenda,-8.630600497103465e-07,1.5987309603056526e-06,1.0213219323400775e-05,2.713716837737365e-06,-3.3110298607736698e-06
beetles,-8.632003905571596e-07,2.2168366875079664e-06,1.2156520286941877e-05,-2.616388914494743e-07,-4.82487157856348e-06
deadly,-8.646131205964863e-07,2.071373719607964e-06,2.978795449778461e-05,6.814309048028444e-05,1.4619608963454898e-05
miriam,-8.652082718658187e-07,-2.3888914348106035e-06,2.0563808584991077e-05,5.534099075780367e-05,1.1133790072864652e-05
fenil,-8.681901770666281e-07,2.448009106738447e-06,1.2606127092374479e-05,3.1612440719189945e-06,-2.372801848320927e-06
motel,-8.687939301057554e-07,2.9355936877342077e-06,1.696753840191765e-05,6.296936417726783e-06,-2.95385061878346e-06
drs,-8.687947300633187e-07,6.808177102565566e-07,9.765925167725103e-06,2.946912117680934e-06,-3.7144226636240237e-06
fanwear,-8.71344008068533e-07,3.0200619930758063e-06,1.964338659982111e-05,9.252761012653287e-06,-2.952460354666132e-06
scotia,-8.713656339357762e-07,2.56768359126922e-06,1.9479830026271528e-05,7.389603658736196e-06,-3.478336524102438e-06
chilly,-8.714390186989852e-07,8.458077128691818e-06,3.7363834540015734e-05,7.304723466612041e-06,-9.086526499264805e-06
chrysanthemum,-8.715829186991203e-07,2.702190887798701e-06,1.3510278510364581e-05,4.023963186994896e-06,-3.4527742164669975e-06
brock,-8.731485682047762e-07,2.8024519522753218e-06,1.292095947090504e-05,4.075045540332164e-06,-2.975633531310446e-06
meri,-8.738669279281427e-07,1.1429851022867978e-06,9.171764723116299e-06,3.88398192156304e-06,-1.3533226596843289e-06
stumped,-8.752705198061057e-07,1.4301449382049846e-06,1.342838406976692e-05,5.063057443207144e-06,-7.084473014713066e-07
sahiba,-8.762536563405022e-07,1.7236901030793343e-06,1.080160101741176e-05,3.2934486687548877e-06,-2.050017502376385e-06
buster,-8.776985175053905e-07,2.796146502763082e-06,2.662256241177359e-05,9.001419381381267e-06,-1.174862618212753e-05
jewel,-8.780456835999077e-07,1.5015978474672307e-06,1.6708228047347235e-05,2.2065961701989768e-05,3.062320821409191e-07
80,-8.783624533868939e-07,2.2166097872100524e-06,1.166422976625657e-05,3.581434210344626e-06,-2.658030953446266e-06
wolf,-8.78449067407249e-07,4.262845052768921e-06,2.712378345989965e-05,1.0722121816522686e-05,-3.0011581651239217e-06
lain,-8.79276040049087e-07,3.7216020944929933e-06,1.4387617287259582e-05,2.7458592487645974e-06,-3.3960950262287526e-06
dream,-8.794571369756264e-07,2.421900057633295e-06,2.0564883134157578e-05,8.881694107582e-06,-9.093738145808513e-07
usp,-8.802021557527423e-07,5.957752767955168e-06,3.3909478616623666e-05,9.22797971309092e-06,-7.970659328387128e-06
ball,-8.804121898709223e-07,1.029657900975918e-05,4.747324401117102e-05,9.58666035103266e-07,-1.9263531888080087e-05
brillo,-8.80967368642988e-07,1.513384556103679e-06,1.4212724030093586e-05,5.101864654048032e-06,-3.2346658345691948e-06
powder,-8.817426866181049e-07,2.507648751640588e-06,2.1770857064892916e-05,3.0745000407612215e-05,3.7432475067970446e-06
toe,-8.821997676644976e-07,4.264963355099117e-06,2.1701115847572184e-05,5.867517570601707e-06,-4.72605684550678e-06
killed,-8.878343586812264e-07,2.9100657611733615e-06,1.8370012967133245e-05,8.555967599545482e-06,-2.689127998034065e-06
jason,-8.883972173267033e-07,1.356694837009192e-06,1.1844347803118493e-05,3.0410199387856606e-06,-2.935569655610417e-06
fiza,-8.910778927260436e-07,2.83193105874791e-06,1.4928815912683953e-05,6.1612548679872276e-06,-2.4852716796647676e-06
lantern,-8.916691848966217e-07,3.9757788753979715e-06,2.9609468680050435e-05,2.8032544761210136e-05,1.4987699831659238e-06
rookies,-8.928869004389943e-07,1.5827103269094193e-06,1.3205057577458578e-05,4.4708347899496784e-06,-2.4466328303360238e-06
vini,-8.942614599310005e-07,1.1419488867263002e-06,1.1359039156936692e-05,6.400996140549364e-06,2.7384515350170836e-08
near,-8.961315187247754e-07,2.410045546308272e-06,1.2266910360791546e-05,1.7669853389858652e-06,-5.101877473716267e-06
colorblock,-8.975888766281561e-07,2.9573388838353356e-06,1.6937356664327837e-05,6.880916363234488e-06,-2.8447807638315425e-06
palila,-8.979371951193622e-07,1.7927550120735712e-06,1.1751385061352968e-05,3.6595451178209104e-06,-3.5632941087360306e-06
chalk,-8.990944230982152e-07,2.0457752598187354e-06,1.2024658875399642e-05,1.1864517801339504e-06,-3.502110413488209e-06
teja,-8.992485699664581e-07,6.727679946015216e-07,9.870241153221363e-06,3.0530859025743874e-06,-1.5249295552804032e-06
beet,-9.020935506589373e-07,3.1392043312873573e-06,1.8278566678740476e-05,7.009991436028633e-06,-2.122560093396406e-06
belen,-9.029462926941548e-07,6.313339770762148e-07,1.004896861132072e-05,3.93182349212227e-06,-4.081951162580927e-06
revpt,-9.032521709280363e-07,1.7052413098510312e-06,1.1007912562020477e-05,3.6636773156833546e-06,-2.319701279195034e-06
maria,-9.035744653624364e-07,-2.4045503969361884e-07,1.968782112294397e-05,5.3409486687565306e-05,1.2576489586968754e-05
baseball,-9.041117418070322e-07,-1.4685808612296045e-06,1.5592917127474485e-05,4.8532433621255644e-05,1.195406094303325e-05
key,-9.059445511702006e-07,2.286440321696582e-06,1.3000361072303827e-05,3.2540337919130447e-06,-3.0794348128801644e-06
august,-9.059769828562448e-07,1.4071806316599564e-06,1.0836290586278719e-05,2.5321674974904077e-06,-2.639449531907e-06
